UniqueID;Title;Primary hostaddress;Host in cluster;Running on host / cluster;CMDB status;Operating system
tmp-w2k19datac_RZ1-ESX-29;tmp-w2k19datac;;RZ1-ESX-29;CL-CTX;in operation;Windows Server 2016
tmp-w2k19datac_RZ1-ESX-32;tmp-w2k19datac;;RZ1-ESX-32;CL_PU;in operation;Windows Server 2016
TMSPS01_RZ1-ESX-50;TMSPS01;;RZ1-ESX-50;CL_PU;in operation;CentOS 7
triton01.user.bev.int_10.2.1.33_RZ1-ESX-34;triton01.user.bev.int;10.2.1.33;RZ1-ESX-34;CL_PU;in operation;Windows Server 2019 Datacenter
V-WIKI_RZ1-ESX-50;V-WIKI;;RZ1-ESX-50;CL_PU;in operation;CentOS Linux 7.8.2003
V000-IS-3-SVR_RZ1-ESX-34;V000-IS-3-SVR;;RZ1-ESX-34;CL_PU;inoperative;Windows 2000 Advanced Server
VCMAILRELAY_10.2.9.60_RZ1-ESX-31;VCMAILRELAY;10.2.9.60;RZ1-ESX-31;CL_PU;in operation;Rocky Linux 8.5
VDE-1_10.1.23.61_RZ1-ESX-36;VDE-1;10.1.23.61;RZ1-ESX-36;CL_DMZ;in operation;Rocky Linux 8.9
VDE-2_RZ2-ESX-36;VDE-2;;RZ2-ESX-36;CL_DMZ;in operation;Rocky Linux 8.9
VDE-3_RZ1-ESX-37;VDE-3;;RZ1-ESX-37;CL_DMZ;in operation;Rocky Linux 8.9
VDE-4_RZ1-ESX-39;VDE-4;;RZ1-ESX-39;CL_WEB;in operation;Rocky Linux 8.9
VDE-5_10.1.42.65_RZ1-ESX-39;VDE-5;10.1.42.65;RZ1-ESX-39;CL_WEB;in operation;Rocky Linux 8.9
VDE-6_10.1.42.66_RZ1-ESX-39;VDE-6;10.1.42.66;RZ1-ESX-39;CL_WEB;in operation;Rocky Linux 8.9
VDE-7_RZ1-ESX-39;VDE-7;;RZ1-ESX-39;CL_WEB;in operation;Rocky Linux 8.9
VDE-8_RZ2-ESX-37;VDE-8;;RZ2-ESX-37;CL_DMZ;in operation;Rocky Linux 8.9
vdi-nvidia-lic1.bev.int_10.2.9.191_RZ1-ESX-33;vdi-nvidia-lic1.bev.int;10.2.9.191;RZ1-ESX-33;CL_PU;in operation;Ubuntu Linux
vdi-nvidia-lic3.bev.int_10.2.9.193;vdi-nvidia-lic3.bev.int;10.2.9.193;;;in operation;Ubuntu Linux
vdicomp-02.bev.int_10.2.9.134_RZ2-ESX-31;vdicomp-02.bev.int;10.2.9.134;RZ2-ESX-31;CL_PU;in operation;Windows Server 2019 Datacenter
VDICON-01.bev.int_10.2.9.121_RZ2-ESX-31;VDICON-01.bev.int;10.2.9.121;RZ2-ESX-31;CL_PU;in operation;Windows Server 2019 Datacenter
vdicon-02.bev.int_10.2.9.132_RZ1-ESX-34;vdicon-02.bev.int;10.2.9.132;RZ1-ESX-34;CL_PU;in operation;Windows Server 2019 Datacenter
VDICON-33.bev.int_10.2.9.133_RZ2-ESX-31;VDICON-33.bev.int;10.2.9.133;RZ2-ESX-31;CL_PU;in operation;Windows Server 2019 Datacenter
vdiloginsight.bev.int_10.2.9.124;vdiloginsight.bev.int;10.2.9.124;;;in operation;SuSE Linux Enterprise Server 11
vdinsx-01.bev.int_10.2.9.123_RZ2-ESX-33;vdinsx-01.bev.int;10.2.9.123;RZ2-ESX-33;CL_PU;in operation;Other 4.x or later Linux
vdinsxm-02.bev.int_10.2.9.142_RZ1-ESX-50;vdinsxm-02.bev.int;10.2.9.142;RZ1-ESX-50;CL_PU;in operation;Linux
vdinsxm-03.bev.int_10.2.9.143_RZ2-ESX-33;vdinsxm-03.bev.int;10.2.9.143;RZ2-ESX-33;CL_PU;in operation;Linux
vdinsxm-04_RZ2-ESX-33;vdinsxm-04;;RZ2-ESX-33;CL_PU;in operation;Ubuntu
vdinsxm-04_rz2-esx-34.bev.int;vdinsxm-04;;rz2-esx-34.bev.int;CL_PU;in operation;Ubuntu
vdinsxm.bev.int_RZ1-ESX-33;vdinsxm.bev.int;;RZ1-ESX-33;CL_PU;in operation;Linux
vdivcsa.bev.int_10.2.9.120;vdivcsa.bev.int;10.2.9.120;;;in operation;VMware Photon OS
VERSION-1_10.2.3.16;VERSION-1;10.2.3.16;;;in operation;CentOS Linux 7.9.2009
VERSION-2_10.1.29.51;VERSION-2;10.1.29.51;;;in operation;CentOS 7
vmwareVCSAupdate_10.2.8.152_RZ1-ESX-32;vmwareVCSAupdate;10.2.8.152;RZ1-ESX-32;CL_PU;in operation;CentOS Linux 7.9.2009
VPN-01_10.1.20.11_RZ1-ESX-39;VPN-01;10.1.20.11;RZ1-ESX-39;CL_WEB;in operation;Windows Server 2019
VPN-01_10.1.20.11_RZ1-ESX-59;VPN-01;10.1.20.11;RZ1-ESX-59;CL_WEB;in operation;Windows Server 2019
vrops-node_10.2.8.183_RZ1-ESX-33;vrops-node;10.2.8.183;RZ1-ESX-33;CL_PU;in operation;VMware Photon OS
vvcctx-01.bev.int_10.2.9.106_RZ2-ESX-31;vvcctx-01.bev.int;10.2.9.106;RZ2-ESX-31;CL_PU;in operation;VMware Photon OS
W10checkpoint_10.6.9.230_rz2-esx-51.bev.int;W10checkpoint;10.6.9.230;rz2-esx-51.bev.int;CL_BEU;in operation;Windows 10
wfs.bev.gv.at_RZ1-ESX-34;wfs.bev.gv.at;;RZ1-ESX-34;CL_PU;in operation;Rocky Linux 8.5
wsus02_10.1.25.25_RZ1-ESX-36;wsus02;10.1.25.25;RZ1-ESX-36;CL_DMZ;in operation;Windows
XFCE-Test_RZ1-ESX-32;XFCE-Test;;RZ1-ESX-32;CL_PU;in operation;CentOS
XP8Test_CO7_RZ1-ESX-41;XP8Test_CO7;;RZ1-ESX-41;CL_BEU;in operation;CentOS
XP8Test-RL9_RZ1-ESX-41;XP8Test-RL9;;RZ1-ESX-41;CL_BEU;in operation;CentOS
XP8Test-W2k19_RZ2-ESX-41;XP8Test-W2k19;;RZ2-ESX-41;CL_BEU;in operation;Windows Server 2016
XP8Test-W2k19_10.70.2.190_RZ1-ESX-41;XP8Test-W2k19;10.70.2.190;RZ1-ESX-41;CL_BEU;in operation;Windows Server 2019
XP8Test-W2k19_10.70.2.190_rz2-esx-51.bev.int;XP8Test-W2k19;10.70.2.190;rz2-esx-51.bev.int;CL_BEU;in operation;Windows Server 2019
ZDA-2_10.2.3.22;ZDA-2;10.2.3.22;;;in operation;CentOS Linux 7.8.2003
ZLH-01;ZLH-01;;;;in operation;CentOS Linux 7.9.2009
ZLH-02;ZLH-02;;;;in operation;CentOS Linux 7.9.2009
ZLHRADM-01.bev.int_10.1.41.50_RZ1-ESX-36;ZLHRADM-01.bev.int;10.1.41.50;RZ1-ESX-36;CL_DMZ;in operation;Windows Server 2008 R2 Standard
